Model,DPO3034
Firmware Version,2.07

Point Format,Y
Horizontal Units,S
Horizontal Scale,200
Sample Interval,0.2
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,2
Label,
TIME,CH1
2.184e+02,3.7925
2.186e+02,3.7925
2.188e+02,3.7925
2.190e+02,3.79219
2.192e+02,3.79312
2.194e+02,3.79344
2.196e+02,3.79344
2.198e+02,3.79281
2.200e+02,3.79281
2.202e+02,3.79281
2.204e+02,3.7925
2.206e+02,3.79219
2.208e+02,3.7925
2.210e+02,3.7925
2.212e+02,3.79188
2.214e+02,3.79156
2.216e+02,3.79125
2.218e+02,3.79125
2.220e+02,3.79125
2.222e+02,3.79156
2.224e+02,3.79094
2.226e+02,3.7925
2.228e+02,3.79219
2.230e+02,3.79188
2.232e+02,3.79094
2.234e+02,3.79188
2.236e+02,3.79188
2.238e+02,3.79219
2.240e+02,3.79312
2.242e+02,3.79188
2.244e+02,3.79094
2.246e+02,3.78969
2.248e+02,3.78969
2.250e+02,3.79
2.252e+02,3.79
2.254e+02,3.79125
2.256e+02,3.79094
2.258e+02,3.79
2.260e+02,3.79094
2.262e+02,3.79188
2.264e+02,3.79062
2.266e+02,3.78969
2.268e+02,3.79
2.270e+02,3.78969
2.272e+02,3.79
2.274e+02,3.78969
2.276e+02,3.78969
2.278e+02,3.79062
2.280e+02,3.79125
2.282e+02,3.79
2.284e+02,3.79094
2.286e+02,3.79125
2.288e+02,3.79125
2.290e+02,3.79188
2.292e+02,3.79094
2.294e+02,3.79062
2.296e+02,3.79094
2.298e+02,3.78969
2.300e+02,3.78969
2.302e+02,3.79
2.304e+02,3.79094
2.306e+02,3.79062
2.308e+02,3.79
2.310e+02,3.79
2.312e+02,3.78969
2.314e+02,3.78969
2.316e+02,3.79
2.318e+02,3.78938
2.320e+02,3.78812
2.322e+02,3.78906
2.324e+02,3.78969
2.326e+02,3.79125
2.328e+02,3.79125
2.330e+02,3.79
2.332e+02,3.78969
2.334e+02,3.79062
2.336e+02,3.79
2.338e+02,3.78906
2.340e+02,3.78969
2.342e+02,3.79
2.344e+02,3.78969
2.346e+02,3.78844
2.348e+02,3.78844
2.350e+02,3.78875
2.352e+02,3.78969
2.354e+02,3.78906
2.356e+02,3.78969
2.358e+02,3.79
2.360e+02,3.78969
2.362e+02,3.78938
2.364e+02,3.78906
2.366e+02,3.78969
2.368e+02,3.78812
2.370e+02,3.78875
2.372e+02,3.78844
2.374e+02,3.78875
2.376e+02,3.78906
2.378e+02,3.78844
2.380e+02,3.78812
2.382e+02,3.7875
2.384e+02,3.78844
2.386e+02,3.78844
2.388e+02,3.78781
2.390e+02,3.7875
2.392e+02,3.78781
2.394e+02,3.78844
2.396e+02,3.78969
2.398e+02,3.78906
2.400e+02,3.78812
2.402e+02,3.78812
2.404e+02,3.78812
2.406e+02,3.78781
2.408e+02,3.78719
2.410e+02,3.7875
2.412e+02,3.78688
2.414e+02,3.78656
2.416e+02,3.78688
2.418e+02,3.7875
2.420e+02,3.78875
2.422e+02,3.78812
2.424e+02,3.78938
2.426e+02,3.78906
2.428e+02,3.78938
2.430e+02,3.78875
2.432e+02,3.78906
2.434e+02,3.78969
2.436e+02,3.78875
2.438e+02,3.78969
2.440e+02,3.78969
2.442e+02,3.78906
2.444e+02,3.78812
2.446e+02,3.78812
2.448e+02,3.78812
2.450e+02,3.78812
2.452e+02,3.78781
2.454e+02,3.78875
2.456e+02,3.7875
2.458e+02,3.78719
2.460e+02,3.7875
2.462e+02,3.78719
2.464e+02,3.78594
2.466e+02,3.78656
2.468e+02,3.78812
2.470e+02,3.7875
2.472e+02,3.78688
2.474e+02,3.78688
2.476e+02,3.78781
2.478e+02,3.78719
2.480e+02,3.78781
2.482e+02,3.78781
2.484e+02,3.7875
2.486e+02,3.78781
2.488e+02,3.7875
2.490e+02,3.78812
2.492e+02,3.78844
2.494e+02,3.78719
2.496e+02,3.78719
2.498e+02,3.78656
2.500e+02,3.78719
2.502e+02,3.78656
2.504e+02,3.78688
2.506e+02,3.78656
2.508e+02,3.78625
2.510e+02,3.78656
2.512e+02,3.78625
2.514e+02,3.78656
2.516e+02,3.78469
2.518e+02,3.78438
2.520e+02,3.78469
2.522e+02,3.78563
2.524e+02,3.78563
2.526e+02,3.78469
2.528e+02,3.78563
2.530e+02,3.78625
2.532e+02,3.78625
2.534e+02,3.78594
2.536e+02,3.78531
2.538e+02,3.78563
2.540e+02,3.78594
2.542e+02,3.78625
2.544e+02,3.78563
2.546e+02,3.78438
2.548e+02,3.78531
2.550e+02,3.78594
2.552e+02,3.78563
2.554e+02,3.78531
2.556e+02,3.78594
2.558e+02,3.78469
2.560e+02,3.78594
2.562e+02,3.78656
2.564e+02,3.78594
2.566e+02,3.78625
2.568e+02,3.78625
2.570e+02,3.78469
2.572e+02,3.78438
2.574e+02,3.78406
2.576e+02,3.78406
2.578e+02,3.78406
2.580e+02,3.78469
2.582e+02,3.78469
2.584e+02,3.78406
2.586e+02,3.78406
2.588e+02,3.78438
2.590e+02,3.78438
2.592e+02,3.78563
2.594e+02,3.78563
2.596e+02,3.78531
2.598e+02,3.78469
2.600e+02,3.78469
2.602e+02,3.78438
2.604e+02,3.78438
2.606e+02,3.78469
2.608e+02,3.78469
2.610e+02,3.78531
2.612e+02,3.78469
2.614e+02,3.78438
2.616e+02,3.78531
2.618e+02,3.78469
2.620e+02,3.78438
2.622e+02,3.78406
2.624e+02,3.78406
2.626e+02,3.78375
2.628e+02,3.78406
2.630e+02,3.78438
2.632e+02,3.78281
2.634e+02,3.78344
2.636e+02,3.78281
2.638e+02,3.78281
2.640e+02,3.78313
2.642e+02,3.78375
2.644e+02,3.7825
2.646e+02,3.78281
2.648e+02,3.78281
2.650e+02,3.78281
2.652e+02,3.7825
2.654e+02,3.78281
2.656e+02,3.78313
2.658e+02,3.78313
2.660e+02,3.7825
2.662e+02,3.78281
2.664e+02,3.78219
2.666e+02,3.78281
2.668e+02,3.78313
2.670e+02,3.78281
2.672e+02,3.78281
2.674e+02,3.78281
2.676e+02,3.78125
2.678e+02,3.78187
2.680e+02,3.78125
2.682e+02,3.78125
2.684e+02,3.7825
2.686e+02,3.78156
2.688e+02,3.78125
2.690e+02,3.78125
2.692e+02,3.78063
2.694e+02,3.78219
2.696e+02,3.78156
2.698e+02,3.78187
2.700e+02,3.78094
2.702e+02,3.78031
2.704e+02,3.78
2.706e+02,3.77875
2.708e+02,3.77813
2.710e+02,3.77844
2.712e+02,3.78063
2.714e+02,3.78063
2.716e+02,3.78063
2.718e+02,3.78063
2.720e+02,3.78031
2.722e+02,3.78063
2.724e+02,3.7825
2.726e+02,3.78187
2.728e+02,3.78125
2.730e+02,3.78219
2.732e+02,3.7825
2.734e+02,3.78156
2.736e+02,3.78031
2.738e+02,3.78094
2.740e+02,3.78063
2.742e+02,3.78031
2.744e+02,3.78156
2.746e+02,3.78063
2.748e+02,3.78156
2.750e+02,3.78125
2.752e+02,3.78156
2.754e+02,3.78094
2.756e+02,3.78187
2.758e+02,3.78094
2.760e+02,3.78125
2.762e+02,3.78125
2.764e+02,3.78063
2.766e+02,3.77937
2.768e+02,3.78125
2.770e+02,3.78219
2.772e+02,3.78125
2.774e+02,3.77875
2.776e+02,3.77875
2.778e+02,3.77937
2.780e+02,3.77937
2.782e+02,3.78
2.784e+02,3.77937
2.786e+02,3.78031
2.788e+02,3.78
2.790e+02,3.78063
2.792e+02,3.78094
2.794e+02,3.78125
2.796e+02,3.78031
2.798e+02,3.78156
2.800e+02,3.7825
2.802e+02,3.78219
2.804e+02,3.78031
2.806e+02,3.78094
2.808e+02,3.78094
2.810e+02,3.78156
2.812e+02,3.78156
2.814e+02,3.78094
2.816e+02,3.78094
2.818e+02,3.78031
2.820e+02,3.78094
2.822e+02,3.78031
2.824e+02,3.78156
2.826e+02,3.78063
2.828e+02,3.78094
2.830e+02,3.78
2.832e+02,3.77937
2.834e+02,3.78
2.836e+02,3.78031
2.838e+02,3.82375
2.840e+02,3.84781
2.842e+02,3.85031
2.844e+02,3.85094
2.846e+02,3.85219
2.848e+02,3.85312
2.850e+02,3.85531
2.852e+02,3.85563
2.854e+02,3.85531
2.856e+02,3.85594
2.858e+02,3.85688
2.860e+02,3.85781
2.862e+02,3.85813
2.864e+02,3.85875
2.866e+02,3.85906
2.868e+02,3.85906
2.870e+02,3.85969
2.872e+02,3.86031
2.874e+02,3.86
2.876e+02,3.86063
2.878e+02,3.86094
2.880e+02,3.86187
2.882e+02,3.86281
2.884e+02,3.86375
2.886e+02,3.865
2.888e+02,3.86313
2.890e+02,3.86344
2.892e+02,3.86563
2.894e+02,3.86531
2.896e+02,3.86563
2.898e+02,3.86656
2.900e+02,3.8675
2.902e+02,3.8675
2.904e+02,3.86781
2.906e+02,3.86813
2.908e+02,3.86875
2.910e+02,3.86906
2.912e+02,3.86875
2.914e+02,3.86875
2.916e+02,3.86906
2.918e+02,3.87094
2.920e+02,3.87156
2.922e+02,3.87094
2.924e+02,3.87125
2.926e+02,3.87188
2.928e+02,3.87312
2.930e+02,3.87281
2.932e+02,3.87281
2.934e+02,3.87281
2.936e+02,3.87344
2.938e+02,3.87406
2.940e+02,3.87438
2.942e+02,3.87562
2.944e+02,3.875
2.946e+02,3.87438
2.948e+02,3.87469
2.950e+02,3.87594
2.952e+02,3.87625
2.954e+02,3.87562
2.956e+02,3.87656
2.958e+02,3.875
2.960e+02,3.87562
2.962e+02,3.87688
2.964e+02,3.8775
2.966e+02,3.87781
2.968e+02,3.87781
2.970e+02,3.87813
2.972e+02,3.87844
2.974e+02,3.87969
2.976e+02,3.87938
2.978e+02,3.87938
2.980e+02,3.88094
2.982e+02,3.88094
2.984e+02,3.87969
2.986e+02,3.87938
2.988e+02,3.88031
2.990e+02,3.88
2.992e+02,3.87938
2.994e+02,3.87906
2.996e+02,3.88094
2.998e+02,3.88094
3.000e+02,3.88094
3.002e+02,3.88187
3.004e+02,3.88313
3.006e+02,3.88219
3.008e+02,3.88187
3.010e+02,3.8825
3.012e+02,3.88281
3.014e+02,3.88344
3.016e+02,3.88406
3.018e+02,3.88437
3.020e+02,3.88375
3.022e+02,3.88406
3.024e+02,3.88469
3.026e+02,3.88469
3.028e+02,3.88563
3.030e+02,3.885
3.032e+02,3.885
3.034e+02,3.88469
3.036e+02,3.88563
3.038e+02,3.885
3.040e+02,3.88625
3.042e+02,3.88656
3.044e+02,3.88625
3.046e+02,3.88563
3.048e+02,3.88625
3.050e+02,3.88688
3.052e+02,3.88688
3.054e+02,3.88625
3.056e+02,3.88563
3.058e+02,3.88625
3.060e+02,3.88688
3.062e+02,3.88531
3.064e+02,3.88688
3.066e+02,3.88688
3.068e+02,3.88625
3.070e+02,3.88625
3.072e+02,3.88719
3.074e+02,3.88781
3.076e+02,3.88844
3.078e+02,3.88844
3.080e+02,3.88844
3.082e+02,3.88875
3.084e+02,3.88813
3.086e+02,3.88781
3.088e+02,3.88813
3.090e+02,3.88875
3.092e+02,3.88813
3.094e+02,3.8875
3.096e+02,3.88688
3.098e+02,3.88875
3.100e+02,3.89
3.102e+02,3.88938
3.104e+02,3.88938
3.106e+02,3.88938
3.108e+02,3.88906
3.110e+02,3.88875
3.112e+02,3.88906
3.114e+02,3.89031
3.116e+02,3.89031
3.118e+02,3.88969
3.120e+02,3.89
3.122e+02,3.88938
3.124e+02,3.89062
3.126e+02,3.89031
3.128e+02,3.88969
3.130e+02,3.89062
3.132e+02,3.89031
3.134e+02,3.89062
3.136e+02,3.89188
3.138e+02,3.89188
3.140e+02,3.89219
3.142e+02,3.89094
3.144e+02,3.89188
3.146e+02,3.89188
3.148e+02,3.89344
3.150e+02,3.89281
3.152e+02,3.89281
3.154e+02,3.89312
3.156e+02,3.89344
3.158e+02,3.89406
3.160e+02,3.89469
3.162e+02,3.89406
3.164e+02,3.89375
3.166e+02,3.89469
3.168e+02,3.89438
3.170e+02,3.89375
3.172e+02,3.89375
3.174e+02,3.89375
3.176e+02,3.89438
3.178e+02,3.89344
3.180e+02,3.89375
3.182e+02,3.89438
3.184e+02,3.89438
3.186e+02,3.89469
3.188e+02,3.89531
3.190e+02,3.89469
3.192e+02,3.89406
3.194e+02,3.895
3.196e+02,3.89406
3.198e+02,3.89438
3.200e+02,3.89469
3.202e+02,3.89469
3.204e+02,3.895
3.206e+02,3.895
3.208e+02,3.895
3.210e+02,3.89531
3.212e+02,3.89562
3.214e+02,3.89625
3.216e+02,3.89625
3.218e+02,3.89562
3.220e+02,3.89625
3.222e+02,3.8975
3.224e+02,3.89719
3.226e+02,3.89688
3.228e+02,3.89719
3.230e+02,3.89594
3.232e+02,3.89625
3.234e+02,3.89625
3.236e+02,3.89625
3.238e+02,3.89594
3.240e+02,3.89594
3.242e+02,3.89469
3.244e+02,3.89469
3.246e+02,3.89562
3.248e+02,3.89531
3.250e+02,3.895
3.252e+02,3.89531
3.254e+02,3.89594
3.256e+02,3.89594
3.258e+02,3.89562
3.260e+02,3.89531
3.262e+02,3.89531
3.264e+02,3.89531
3.266e+02,3.89594
3.268e+02,3.89688
3.270e+02,3.89719
3.272e+02,3.8975
3.274e+02,3.8975
3.276e+02,3.89844
3.278e+02,3.89813
3.280e+02,3.89906
3.282e+02,3.89875
3.284e+02,3.89906
3.286e+02,3.89875
3.288e+02,3.89875
3.290e+02,3.89844
3.292e+02,3.89813
3.294e+02,3.89813
3.296e+02,3.89938
3.298e+02,3.89969
3.300e+02,3.90031
3.302e+02,3.89969
3.304e+02,3.90063
3.306e+02,3.90094
3.308e+02,3.89969
3.310e+02,3.9
3.312e+02,3.89969
3.314e+02,3.9
3.316e+02,3.90031
3.318e+02,3.90094
3.320e+02,3.90031
3.322e+02,3.90031
3.324e+02,3.90063
3.326e+02,3.90063
3.328e+02,3.90063
3.330e+02,3.9
3.332e+02,3.90031
3.334e+02,3.9
3.336e+02,3.90031
3.338e+02,3.90063
3.340e+02,3.90094
3.342e+02,3.90156
3.344e+02,3.90219
3.346e+02,3.90125
3.348e+02,3.89969
3.350e+02,3.9
3.352e+02,3.90063
3.354e+02,3.90031
3.356e+02,3.90094
3.358e+02,3.9025
3.360e+02,3.9025
3.362e+02,3.9025
3.364e+02,3.90344
3.366e+02,3.90375
3.368e+02,3.90313
3.370e+02,3.90281
3.372e+02,3.90281
3.374e+02,3.9025
3.376e+02,3.90219
3.378e+02,3.90156
3.380e+02,3.90281
3.382e+02,3.90313
3.384e+02,3.90281
3.386e+02,3.90313
3.388e+02,3.90219
3.390e+02,3.9025
3.392e+02,3.9025
3.394e+02,3.90219
3.396e+02,3.90344
3.398e+02,3.90313
3.400e+02,3.9025
3.402e+02,3.90313
3.404e+02,3.90156
3.406e+02,3.9025
3.408e+02,3.9025
3.410e+02,3.90375
3.412e+02,3.90375
3.414e+02,3.90281
3.416e+02,3.90313
3.418e+02,3.90313
3.420e+02,3.90313
3.422e+02,3.90375
3.424e+02,3.90313
3.426e+02,3.90344
3.428e+02,3.90344
3.430e+02,3.90406
3.432e+02,3.90344
3.434e+02,3.90344
3.436e+02,3.90313
3.438e+02,3.90344
3.440e+02,3.90406
3.442e+02,3.90437
3.444e+02,3.90469
3.446e+02,3.90469
3.448e+02,3.90469
3.450e+02,3.90469
3.452e+02,3.905
3.454e+02,3.90563
3.456e+02,3.90469
3.458e+02,3.90531
3.460e+02,3.905
3.462e+02,3.90406
3.464e+02,3.90406
3.466e+02,3.90437
3.468e+02,3.90437
3.470e+02,3.90375
3.472e+02,3.90437
3.474e+02,3.90406
3.476e+02,3.90531
3.478e+02,3.90656
3.480e+02,3.90625
3.482e+02,3.90531
3.484e+02,3.90437
3.486e+02,3.90531
3.488e+02,3.90563
3.490e+02,3.90594
3.492e+02,3.90594
3.494e+02,3.90437
3.496e+02,3.90469
3.498e+02,3.90563
3.500e+02,3.90437
3.502e+02,3.90469
3.504e+02,3.90563
3.506e+02,3.90563
3.508e+02,3.90563
3.510e+02,3.905
3.512e+02,3.90469
3.514e+02,3.905
3.516e+02,3.90437
3.518e+02,3.90437
3.520e+02,3.905
3.522e+02,3.90563
3.524e+02,3.90531
3.526e+02,3.90531
3.528e+02,3.90594
3.530e+02,3.90531
3.532e+02,3.90687
3.534e+02,3.90656
3.536e+02,3.90625
3.538e+02,3.90594
3.540e+02,3.90656
3.542e+02,3.90625
3.544e+02,3.90625
3.546e+02,3.90625
3.548e+02,3.90625
3.550e+02,3.90813
3.552e+02,3.90687
3.554e+02,3.90625
3.556e+02,3.90656
3.558e+02,3.90687
3.560e+02,3.90656
3.562e+02,3.90563
3.564e+02,3.90625
3.566e+02,3.90625
3.568e+02,3.90656
3.570e+02,3.90625
3.572e+02,3.90656
3.574e+02,3.90656
3.576e+02,3.90594
3.578e+02,3.90531
3.580e+02,3.90563
3.582e+02,3.905
3.584e+02,3.90563
3.586e+02,3.90563
3.588e+02,3.90625
3.590e+02,3.90656
3.592e+02,3.90625
3.594e+02,3.90437
3.596e+02,3.90406
3.598e+02,3.90531
3.600e+02,3.90594
3.602e+02,3.90625
3.604e+02,3.90656
3.606e+02,3.90656
3.608e+02,3.90656
3.610e+02,3.9075
3.612e+02,3.9075
3.614e+02,3.90781
3.616e+02,3.90844
3.618e+02,3.90656
3.620e+02,3.90625
3.622e+02,3.90563
3.624e+02,3.90656
3.626e+02,3.90687
3.628e+02,3.90625
3.630e+02,3.90687
3.632e+02,3.90656
3.634e+02,3.90625
3.636e+02,3.90781
3.638e+02,3.90563
3.640e+02,3.90437
3.642e+02,3.90594
3.644e+02,3.90625
3.646e+02,3.9075
3.648e+02,3.90625
3.650e+02,3.90687
3.652e+02,3.90656
3.654e+02,3.90563
3.656e+02,3.90687
3.658e+02,3.90687
3.660e+02,3.90687
3.662e+02,3.90781
3.664e+02,3.90687
3.666e+02,3.90844
3.668e+02,3.9075
3.670e+02,3.90781
3.672e+02,3.9075
3.674e+02,3.9075
3.676e+02,3.90813
3.678e+02,3.90813
3.680e+02,3.90813
3.682e+02,3.90844
3.684e+02,3.90875
3.686e+02,3.9075
3.688e+02,3.90781
3.690e+02,3.90844
3.692e+02,3.90813
3.694e+02,3.90813
3.696e+02,3.90687
3.698e+02,3.90687
3.700e+02,3.9075
3.702e+02,3.90781
3.704e+02,3.90781
3.706e+02,3.90813
3.708e+02,3.90625
3.710e+02,3.90781
3.712e+02,3.90813
3.714e+02,3.90875
3.716e+02,3.90687
3.718e+02,3.9075
3.720e+02,3.90813
3.722e+02,3.90813
3.724e+02,3.90844
3.726e+02,3.90844
3.728e+02,3.90781
3.730e+02,3.90813
3.732e+02,3.9075
3.734e+02,3.90813
3.736e+02,3.90844
3.738e+02,3.90813
3.740e+02,3.90844
3.742e+02,3.90969
3.744e+02,3.91
3.746e+02,3.90969
3.748e+02,3.90969
3.750e+02,3.90969
3.752e+02,3.90938
3.754e+02,3.90906
3.756e+02,3.90906
3.758e+02,3.90844
3.760e+02,3.90906
3.762e+02,3.90938
3.764e+02,3.90875
3.766e+02,3.90906
3.768e+02,3.90969
3.770e+02,3.91031
3.772e+02,3.90938
3.774e+02,3.90906
3.776e+02,3.90906
3.778e+02,3.90875
3.780e+02,3.91031
3.782e+02,3.90938
3.784e+02,3.90906
3.786e+02,3.90969
3.788e+02,3.91031
3.790e+02,3.90938
3.792e+02,3.90906
3.794e+02,3.90875
3.796e+02,3.90844
3.798e+02,3.90844
3.800e+02,3.90938
3.802e+02,3.90938
3.804e+02,3.90906
3.806e+02,3.90938
3.808e+02,3.90969
3.810e+02,3.90875
3.812e+02,3.90938
3.814e+02,3.90938
3.816e+02,3.90875
3.818e+02,3.90844
3.820e+02,3.90813
3.822e+02,3.90813
3.824e+02,3.90938
3.826e+02,3.90875
3.828e+02,3.90844
3.830e+02,3.90875
3.832e+02,3.90875
3.834e+02,3.90969
3.836e+02,3.91031
3.838e+02,3.91063
3.840e+02,3.90969
3.842e+02,3.90938
3.844e+02,3.91031
3.846e+02,3.91063
3.848e+02,3.91094
3.850e+02,3.91031
3.852e+02,3.90938
3.854e+02,3.91063
3.856e+02,3.91
3.858e+02,3.91063
3.860e+02,3.91031
3.862e+02,3.91094
3.864e+02,3.91063
3.866e+02,3.91125
3.868e+02,3.91063
3.870e+02,3.91094
3.872e+02,3.91156
3.874e+02,3.91063
3.876e+02,3.91063
3.878e+02,3.91188
3.880e+02,3.91125
3.882e+02,3.91156
3.884e+02,3.91188
3.886e+02,3.91156
3.888e+02,3.91094
3.890e+02,3.91031
3.892e+02,3.91094
3.894e+02,3.91063
3.896e+02,3.91
3.898e+02,3.91063
3.900e+02,3.91125
3.902e+02,3.91281
3.904e+02,3.91188
3.906e+02,3.91125
3.908e+02,3.91094
3.910e+02,3.91219
3.912e+02,3.91219
3.914e+02,3.91312
3.916e+02,3.91219
3.918e+02,3.91344
3.920e+02,3.91406
3.922e+02,3.91344
3.924e+02,3.91375
3.926e+02,3.91406
3.928e+02,3.91312
3.930e+02,3.91344
3.932e+02,3.91406
3.934e+02,3.91375
3.936e+02,3.91344
3.938e+02,3.91281
3.940e+02,3.91281
3.942e+02,3.91219
3.944e+02,3.91125
3.946e+02,3.91094
3.948e+02,3.91156
3.950e+02,3.91281
3.952e+02,3.91281
3.954e+02,3.91188
3.956e+02,3.91312
3.958e+02,3.91281
3.960e+02,3.91312
3.962e+02,3.91281
3.964e+02,3.91281
3.966e+02,3.91344
3.968e+02,3.91344
3.970e+02,3.91281
3.972e+02,3.91375
3.974e+02,3.91375
3.976e+02,3.91344
3.978e+02,3.91219
3.980e+02,3.91344
3.982e+02,3.91188
3.984e+02,3.91219
3.986e+02,3.91219
3.988e+02,3.91312
3.990e+02,3.91312
3.992e+02,3.91312
3.994e+02,3.91312
3.996e+02,3.91344
3.998e+02,3.91406
4.000e+02,3.91344
4.002e+02,3.91312
4.004e+02,3.91406
4.006e+02,3.91375
4.008e+02,3.91312
4.010e+02,3.91312
4.012e+02,3.91312
4.014e+02,3.91344
4.016e+02,3.91344
4.018e+02,3.91312
4.020e+02,3.91281
4.022e+02,3.91219
4.024e+02,3.91281
4.026e+02,3.91188
4.028e+02,3.91188
4.030e+02,3.91219
4.032e+02,3.91281
4.034e+02,3.91281
4.036e+02,3.91312
4.038e+02,3.91344
4.040e+02,3.91406
4.042e+02,3.91438
4.044e+02,3.91312
4.046e+02,3.91219
4.048e+02,3.91219
4.050e+02,3.91281
4.052e+02,3.91344
4.054e+02,3.91344
4.056e+02,3.91344
4.058e+02,3.91344
4.060e+02,3.91281
4.062e+02,3.91281
4.064e+02,3.91281
4.066e+02,3.91281
4.068e+02,3.91344
4.070e+02,3.91281
4.072e+02,3.91281
4.074e+02,3.91375
4.076e+02,3.91344
4.078e+02,3.91344
4.080e+02,3.91281
4.082e+02,3.91344
4.084e+02,3.91312
4.086e+02,3.91438
4.088e+02,3.91469
4.090e+02,3.915
4.092e+02,3.91469
4.094e+02,3.91406
4.096e+02,3.91375
4.098e+02,3.91375
4.100e+02,3.91406
4.102e+02,3.91344
4.104e+02,3.91281
4.106e+02,3.91344
4.108e+02,3.91375
4.110e+02,3.91406
4.112e+02,3.91438
4.114e+02,3.91406
4.116e+02,3.91469
4.118e+02,3.91375
4.120e+02,3.91406
4.122e+02,3.91438
4.124e+02,3.91406
4.126e+02,3.91406
4.128e+02,3.91312
4.130e+02,3.91344
4.132e+02,3.91438
4.134e+02,3.91438
4.136e+02,3.91469
4.138e+02,3.91375
4.140e+02,3.91312
4.142e+02,3.91406
4.144e+02,3.91406
4.146e+02,3.91438
4.148e+02,3.91469
4.150e+02,3.91438
4.152e+02,3.915
4.154e+02,3.91344
4.156e+02,3.91344
4.158e+02,3.91406
4.160e+02,3.91469
4.162e+02,3.91344
4.164e+02,3.91312
4.166e+02,3.91375
4.168e+02,3.91406
4.170e+02,3.91469
4.172e+02,3.91469
4.174e+02,3.91438
4.176e+02,3.91469
4.178e+02,3.91469
4.180e+02,3.91469
4.182e+02,3.91469
4.184e+02,3.91375
4.186e+02,3.91438
4.188e+02,3.91406
4.190e+02,3.91312
4.192e+02,3.91438
4.194e+02,3.91469
4.196e+02,3.91438
4.198e+02,3.91469
4.200e+02,3.91469
4.202e+02,3.91469
4.204e+02,3.91438
4.206e+02,3.91469
4.208e+02,3.91562
4.210e+02,3.915
4.212e+02,3.91594
4.214e+02,3.91562
4.216e+02,3.91531
4.218e+02,3.91562
4.220e+02,3.91406
4.222e+02,3.91344
4.224e+02,3.91469
4.226e+02,3.91469
4.228e+02,3.91438
4.230e+02,3.91531
4.232e+02,3.91469
4.234e+02,3.91406
4.236e+02,3.91469
4.238e+02,3.91469
4.240e+02,3.91438
4.242e+02,3.91469
4.244e+02,3.91375
4.246e+02,3.91312
4.248e+02,3.91312
4.250e+02,3.91406
4.252e+02,3.91344
4.254e+02,3.91375
4.256e+02,3.91312
4.258e+02,3.91375
4.260e+02,3.91562
4.262e+02,3.91562
4.264e+02,3.91531
4.266e+02,3.91625
4.268e+02,3.91594
4.270e+02,3.91438
4.272e+02,3.915
4.274e+02,3.915
4.276e+02,3.91531
4.278e+02,3.91469
4.280e+02,3.91438
4.282e+02,3.91406
4.284e+02,3.91469
4.286e+02,3.91344
4.288e+02,3.91312
4.290e+02,3.91375
4.292e+02,3.91406
4.294e+02,3.91406
4.296e+02,3.91375
4.298e+02,3.91281
4.300e+02,3.91469
4.302e+02,3.91438
4.304e+02,3.915
4.306e+02,3.91469
4.308e+02,3.91469
4.310e+02,3.91438
4.312e+02,3.91344
4.314e+02,3.91312
4.316e+02,3.91219
4.318e+02,3.91312
4.320e+02,3.91375
4.322e+02,3.91406
4.324e+02,3.91281
4.326e+02,3.91312
4.328e+02,3.91312
4.330e+02,3.91375
4.332e+02,3.915
4.334e+02,3.91562
4.336e+02,3.91594
4.338e+02,3.91562
4.340e+02,3.91562
4.342e+02,3.915
4.344e+02,3.91469
4.346e+02,3.915
4.348e+02,3.91531
4.350e+02,3.91531
4.352e+02,3.915
4.354e+02,3.91469
4.356e+02,3.915
4.358e+02,3.91469
4.360e+02,3.91469
4.362e+02,3.91438
4.364e+02,3.91469
4.366e+02,3.91344
4.368e+02,3.91375
4.370e+02,3.91469
4.372e+02,3.915
4.374e+02,3.91438
4.376e+02,3.91531
4.378e+02,3.91469
4.380e+02,3.91406
4.382e+02,3.91406
4.384e+02,3.915
4.386e+02,3.915
4.388e+02,3.91531
4.390e+02,3.91531
4.392e+02,3.91469
4.394e+02,3.91531
4.396e+02,3.91656
4.398e+02,3.91688
4.400e+02,3.91594
4.402e+02,3.91594
4.404e+02,3.91531
4.406e+02,3.91656
4.408e+02,3.91656
4.410e+02,3.91625
4.412e+02,3.91531
4.414e+02,3.91469
4.416e+02,3.91531
4.418e+02,3.91656
4.420e+02,3.91562
4.422e+02,3.91562
4.424e+02,3.91594
4.426e+02,3.91719
4.428e+02,3.91719
4.430e+02,3.91656
4.432e+02,3.91625
4.434e+02,3.91625
4.436e+02,3.91562
4.438e+02,3.915
4.440e+02,3.91594
4.442e+02,3.9175
4.444e+02,3.9175
4.446e+02,3.91688
4.448e+02,3.91688
4.450e+02,3.9175
4.452e+02,3.91656
4.454e+02,3.9175
4.456e+02,3.91625
4.458e+02,3.91625
4.460e+02,3.91625
4.462e+02,3.91594
4.464e+02,3.91625
4.466e+02,3.91656
4.468e+02,3.915
4.470e+02,3.915
4.472e+02,3.91469
4.474e+02,3.915
4.476e+02,3.91594
4.478e+02,3.91531
4.480e+02,3.915
4.482e+02,3.91438
4.484e+02,3.91594
4.486e+02,3.91562
4.488e+02,3.91562
4.490e+02,3.91562
4.492e+02,3.91438
4.494e+02,3.91438
4.496e+02,3.91594
4.498e+02,3.91594
4.500e+02,3.91531
4.502e+02,3.91469
4.504e+02,3.91469
